,benchmark,config,time (ns)
1259,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,115981277
1260,bench_words_trie.mor,sml-typed,449668000
1261,bench_words_trie.mor,sml-typed,453781000
1262,bench_words_trie.mor,sml-typed,449207000
1263,bench_words_trie.mor,sml-typed,450980000
1264,bench_words_trie.mor,sml-typed,450302000
1265,bench_words_trie.mor,sml-typed,451074000
1266,bench_words_trie.mor,sml-typed,449835000
1267,bench_words_trie.mor,sml-typed,452311000
1268,bench_words_trie.mor,sml-typed,450827000
1269,bench_words_trie.mor,sml-typed,451054000
1270,bench_words_trie.mor,sml-first_order,480410000
1271,bench_words_trie.mor,sml-first_order,483696000
1272,bench_words_trie.mor,sml-first_order,480135000
1273,bench_words_trie.mor,sml-first_order,480514000
1274,bench_words_trie.mor,sml-first_order,482472000
1275,bench_words_trie.mor,sml-first_order,481682000
1276,bench_words_trie.mor,sml-first_order,481872000
1277,bench_words_trie.mor,sml-first_order,479171000
1278,bench_words_trie.mor,sml-first_order,482171000
1279,bench_words_trie.mor,sml-first_order,478460000
1280,bench_words_trie.mor,ocaml-typed,641126866
1281,bench_words_trie.mor,ocaml-typed,646347041
1282,bench_words_trie.mor,ocaml-typed,636965746
1283,bench_words_trie.mor,ocaml-typed,643726820
1284,bench_words_trie.mor,ocaml-typed,639137978
1285,bench_words_trie.mor,ocaml-typed,639638896
1286,bench_words_trie.mor,ocaml-typed,648386950
1287,bench_words_trie.mor,ocaml-typed,639708753
1288,bench_words_trie.mor,ocaml-typed,644135709
1289,bench_words_trie.mor,ocaml-typed,641477103
1290,bench_words_trie.mor,ocaml-first_order,630695100
1291,bench_words_trie.mor,ocaml-first_order,631750103
1292,bench_words_trie.mor,ocaml-first_order,629920717
1293,bench_words_trie.mor,ocaml-first_order,635026212
1294,bench_words_trie.mor,ocaml-first_order,630660052
1295,bench_words_trie.mor,ocaml-first_order,628729814
1296,bench_words_trie.mor,ocaml-first_order,633311029
1297,bench_words_trie.mor,ocaml-first_order,630098099
1298,bench_words_trie.mor,ocaml-first_order,631986850
1299,bench_words_trie.mor,ocaml-first_order,629399295
